label,generator,file,has_exif,num_fields,Make,Model,Software,DateTime,GPSInfo
real,GLIDE,ILSVRC2012_val_00011346.JPEG,True,41,Canon,Canon PowerShot G9,,2010:01:15 00:23:22,
real,GLIDE,ILSVRC2012_val_00002630.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028412.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027136.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00011842.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028636.JPEG,True,2,,,,,
real,GLIDE,ILSVRC2012_val_00036093.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00005141.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00035432.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019862.JPEG,True,30,TOSHIBA,PDRM5  ,Digital Camera PDRM5  Ver2.06,2000:08:13 14:21:30,
real,GLIDE,ILSVRC2012_val_00024054.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017540.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00016873.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00030582.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00002843.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040712.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00016490.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019088.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043686.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014161.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00000392.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00010425.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003150.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027703.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009235.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015913.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00006723.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00022888.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037931.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00004585.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00049124.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00047167.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00046479.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00035839.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00038516.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015804.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00036988.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014618.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040470.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00011736.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00006268.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00041848.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00004050.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039012.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00023341.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00006381.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00045226.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00048123.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027636.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00031475.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00030939.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00006280.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00006533.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00000629.JPEG,True,10,,,Adobe Photoshop CS Windows,2007:08:22 10:34:24,
real,GLIDE,ILSVRC2012_val_00019768.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00010401.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00013507.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00001491.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012814.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040240.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00033941.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00026025.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015099.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00000800.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039379.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00030697.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00036612.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017820.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009936.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00000857.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009502.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00025712.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00005138.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019814.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00031923.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00046272.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019821.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043485.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00045666.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020844.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028999.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020732.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00005479.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008398.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00044092.JPEG,True,47,NIKON CORPORATION,NIKON D200,Adobe Photoshop CS4 Windows,2009:09:11 14:57:50,
real,GLIDE,ILSVRC2012_val_00005359.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014778.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037215.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015378.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00011127.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020810.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00024035.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00033458.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00011527.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00002001.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00049701.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00002035.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028505.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008850.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012195.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00044897.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00049775.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029516.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00032843.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014037.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003242.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037629.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012685.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00049300.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009428.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00035600.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015849.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00024217.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029717.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043105.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00033288.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037081.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00038794.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043192.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028622.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00018400.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043502.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020550.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019846.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020481.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019179.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00041251.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020870.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00031501.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00013094.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00046713.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00033933.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008580.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00042375.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00010743.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00009857.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00044472.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039401.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043824.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039577.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00025575.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043269.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00016238.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00036573.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00036211.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037003.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019630.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040768.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00013614.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037395.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00042001.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012354.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00005331.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028554.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029145.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00044960.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003538.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00016969.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039233.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043612.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00016494.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003132.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00041841.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00040129.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00022585.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019810.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00034627.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00028374.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00043927.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014354.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029831.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014082.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00024031.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00041142.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00041677.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00015025.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00035182.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00031420.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00021608.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017739.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00031145.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00047477.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00042915.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00019352.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00005514.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00022281.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017284.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00024536.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027143.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008036.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00018542.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00037940.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003104.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00034939.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012384.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00002602.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00012502.JPEG,True,45,EASTMAN KODAK COMPANY,KODAK Z700 ZOOM DIGITAL CAMERA,,,
real,GLIDE,ILSVRC2012_val_00019391.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00046231.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00020454.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00010286.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00027664.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00007836.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00018800.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00042131.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00045043.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00039235.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008243.JPEG,True,10,,,ACD Systems Digital Imaging,2009:03:13 18:58:39,
real,GLIDE,ILSVRC2012_val_00044338.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00008816.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00014992.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00045370.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00003181.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00017546.JPEG,False,0,,,,,
real,GLIDE,ILSVRC2012_val_00029405.JPEG,False,0,,,,,
real,Midjourney,n04127249_10039.JPEG,False,0,,,,,
real,Midjourney,n04540053_9367.JPEG,False,0,,,,,
real,Midjourney,n02101388_10014.JPEG,False,0,,,,,
real,Midjourney,n01829413_7753.JPEG,False,0,,,,,
real,Midjourney,n03657121_11838.JPEG,False,0,,,,,
real,Midjourney,n02974003_605.JPEG,False,0,,,,,
real,Midjourney,n03796401_13349.JPEG,False,0,,,,,
real,Midjourney,n01697457_4553.JPEG,False,0,,,,,
real,Midjourney,n02346627_8176.JPEG,False,0,,,,,
real,Midjourney,n01614925_1868.JPEG,False,0,,,,,
real,Midjourney,n03649909_5420.JPEG,False,0,,,,,
real,Midjourney,n01990800_4710.JPEG,False,0,,,,,
real,Midjourney,n04487394_25074.JPEG,False,0,,,,,
real,Midjourney,n04266014_14257.JPEG,False,0,,,,,
real,Midjourney,n04141076_38469.JPEG,False,0,,,,,
real,Midjourney,n02100735_147.JPEG,False,0,,,,,
real,Midjourney,n03598930_2497.JPEG,False,0,,,,,
real,Midjourney,n02492660_4684.JPEG,False,0,,,,,
real,Midjourney,n02788148_1191.JPEG,False,0,,,,,
real,Midjourney,n02092002_10018.JPEG,False,0,,,,,
real,Midjourney,n02106166_10409.JPEG,False,0,,,,,
real,Midjourney,n01688243_5828.JPEG,False,0,,,,,
real,Midjourney,n04208210_2028.JPEG,False,0,,,,,
real,Midjourney,n02086079_10887.JPEG,False,0,,,,,
real,Midjourney,n03733805_4725.JPEG,False,0,,,,,
real,Midjourney,n01685808_7102.JPEG,True,10,,,Adobe Photoshop 7.0,2004:01:29 23:00:08,
real,Midjourney,n04286575_4550.JPEG,False,0,,,,,
real,Midjourney,n02814860_953.JPEG,False,0,,,,,
real,Midjourney,n02509815_1467.JPEG,False,0,,,,,
real,Midjourney,n03089624_11425.JPEG,False,0,,,,,
real,Midjourney,n02317335_31911.JPEG,False,0,,,,,
real,Midjourney,n03000134_2466.JPEG,False,0,,,,,
real,Midjourney,n06874185_14176.JPEG,True,5,,,picnik.com,,
real,Midjourney,n01484850_13787.JPEG,False,0,,,,,
real,Midjourney,n02037110_473.JPEG,False,0,,,,,
real,Midjourney,n01491361_3516.JPEG,False,0,,,,,
real,Midjourney,n04346328_12962.JPEG,False,0,,,,,
real,Midjourney,n01819313_3272.JPEG,True,33,Canon,Canon EOS 5D,Adobe Photoshop CS2 Windows,2006:08:09 17:16:46,
real,Midjourney,n03796401_3042.JPEG,False,0,,,,,
real,Midjourney,n04532106_2526.JPEG,False,0,,,,,
real,Midjourney,n02114712_13489.JPEG,False,0,,,,,
real,Midjourney,n04591157_3509.JPEG,False,0,,,,,
real,Midjourney,n01944390_12766.JPEG,False,0,,,,,
real,Midjourney,n04372370_42619.JPEG,False,0,,,,,
real,Midjourney,n04141076_48440.JPEG,False,0,,,,,
real,Midjourney,n04120489_5403.JPEG,False,0,,,,,
real,Midjourney,n03661043_876.JPEG,False,0,,,,,
real,Midjourney,n07615774_30536.JPEG,False,0,,,,,
real,Midjourney,n03692522_19554.JPEG,False,0,,,,,
real,Midjourney,n02992211_9589.JPEG,False,0,,,,,
real,Midjourney,n04325704_8520.JPEG,False,0,,,,,
real,Midjourney,n02256656_8623.JPEG,False,0,,,,,
real,Midjourney,n02009912_16146.JPEG,False,0,,,,,
real,Midjourney,n01491361_694.JPEG,False,0,,,,,
real,Midjourney,n03461385_25105.JPEG,False,0,,,,,
real,Midjourney,n07248320_101018.JPEG,False,0,,,,,
real,Midjourney,n03018349_3078.JPEG,True,41,OLYMPUS IMAGING CORP.  ,"u750,S750       ",Adobe Photoshop CS Macintosh,2007:06:28 15:16:51,
real,Midjourney,n13037406_9440.JPEG,False,0,,,,,
real,Midjourney,n02981792_17391.JPEG,False,0,,,,,
real,Midjourney,n04429376_19048.JPEG,False,0,,,,,
real,Midjourney,n03775546_10461.JPEG,False,0,,,,,
real,Midjourney,n02870880_5484.JPEG,False,0,,,,,
real,Midjourney,n02992529_36622.JPEG,False,0,,,,,
real,Midjourney,n02027492_843.JPEG,False,0,,,,,
real,Midjourney,n01697457_11635.JPEG,False,0,,,,,
real,Midjourney,n01735189_11972.JPEG,False,0,,,,,
real,Midjourney,n04461696_8362.JPEG,False,0,,,,,
real,Midjourney,n01749939_8964.JPEG,False,0,,,,,
real,Midjourney,n13133613_23408.JPEG,False,0,,,,,
real,Midjourney,n07836838_3064.JPEG,False,0,,,,,
real,Midjourney,n02114367_10237.JPEG,False,0,,,,,
real,Midjourney,n07760859_4036.JPEG,False,0,,,,,
real,Midjourney,n01644373_1553.JPEG,False,0,,,,,
real,Midjourney,n03535780_43359.JPEG,False,0,,,,,
real,Midjourney,n03992509_321.JPEG,False,0,,,,,
real,Midjourney,n03868242_412.JPEG,True,41,RICOH      ,Caplio R3      ,Picasa 3.0,2007:09:20 11:51:50,
real,Midjourney,n01693334_4350.JPEG,False,0,,,,,
real,Midjourney,n02417914_1413.JPEG,False,0,,,,,
real,Midjourney,n02701002_14816.JPEG,False,0,,,,,
real,Midjourney,n01985128_1167.JPEG,False,0,,,,,
real,Midjourney,n04371430_5177.JPEG,False,0,,,,,
real,Midjourney,n02114367_20543.JPEG,False,0,,,,,
real,Midjourney,n07742313_5106.JPEG,False,0,,,,,
real,Midjourney,n01582220_8726.JPEG,False,0,,,,,
real,Midjourney,n04325704_183.JPEG,False,0,,,,,
real,Midjourney,n01855032_17994.JPEG,False,0,,,,,
real,Midjourney,n02444819_9259.JPEG,False,0,,,,,
real,Midjourney,n04023962_7353.JPEG,False,0,,,,,
real,Midjourney,n02011460_4001.JPEG,False,0,,,,,
real,Midjourney,n02099601_8521.JPEG,False,0,,,,,
real,Midjourney,n01924916_8062.JPEG,False,0,,,,,
real,Midjourney,n02749479_7890.JPEG,False,0,,,,,
real,Midjourney,n04591713_10629.JPEG,False,0,,,,,
real,Midjourney,n03947888_23689.JPEG,False,0,,,,,
real,Midjourney,n03042490_337.JPEG,False,0,,,,,
